Date,open,high,low,close
30/04/2019,5247.726074,5363.257324,5224.189941,5350.726563
01/05/2019,5350.914551,5418.003906,5347.645996,5402.697266
02/05/2019,5402.422852,5522.262695,5394.217285,5505.283691
03/05/2019,5505.552246,5865.881836,5490.20166,5768.289551
04/05/2019,5769.202637,5886.893555,5645.469238,5831.16748
05/05/2019,5831.068359,5833.862793,5708.035156,5795.708496
06/05/2019,5791.693359,5802.95752,5653.6875,5746.807129
07/05/2019,5745.599121,5988.178223,5741.395996,5829.501465
08/05/2019,5849.481445,5989.980957,5794.71582,5982.45752
09/05/2019,5982.316406,6183.039063,5982.316406,6174.528809
10/05/2019,6175.822754,6434.617676,6161.519043,6378.849121
11/05/2019,6379.666992,7333.00293,6375.69873,7204.771484
12/05/2019,7203.507324,7503.87207,6815.770996,6972.371582
13/05/2019,6971.178223,8047.413086,6898.282227,7814.915039
14/05/2019,7807.884277,8268.712891,7696.391113,7994.416016
15/05/2019,7989.374512,8216.423828,7899.106934,8205.167969
16/05/2019,8194.500977,8320.824219,7729.608398,7884.90918
17/05/2019,7886.925781,7929.145508,7038.124512,7343.895508
18/05/2019,7341.664551,7447.271973,7251.504395,7271.208008
19/05/2019,7267.962891,8261.941406,7267.962891,8197.689453
20/05/2019,8196.923828,8200.967773,7678.781738,7978.309082
21/05/2019,7977.969238,8062.167969,7843.339844,7963.327637
22/05/2019,7956.291992,7997.612305,7615.987305,7680.066406
23/05/2019,7677.269043,7943.791504,7533.196777,7881.84668
24/05/2019,7881.695313,8140.719727,7824.44873,7987.371582
25/05/2019,7991.885254,8117.925781,7965.976074,8052.543945
26/05/2019,8055.206055,8687.520508,7924.67041,8673.21582
27/05/2019,8674.072266,8907.174805,8668.705078,8805.77832
28/05/2019,8802.757813,8807.016602,8634.72168,8719.961914
29/05/2019,8718.591797,8755.852539,8482.728516,8659.487305
30/05/2019,8661.760742,9008.314453,8221.273438,8319.472656
31/05/2019,8320.286133,8586.65918,8172.550781,8574.501953
01/06/2019,8573.839844,8625.600586,8481.578125,8564.016602
02/06/2019,8565.473633,8809.303711,8561.235352,8742.958008
03/06/2019,8741.74707,8743.5,8204.185547,8208.995117
04/06/2019,8210.985352,8210.985352,7564.48877,7707.770996
05/06/2019,7704.343262,7901.849121,7668.668457,7824.231445
06/06/2019,7819.633301,7937.34082,7571.471191,7822.023438
07/06/2019,7826.901367,8126.15332,7788.373535,8043.951172
08/06/2019,8036.774902,8076.891113,7837.61084,7954.12793
09/06/2019,7949.674805,7975.974121,7583.219727,7688.077148
10/06/2019,7692.284668,8031.909668,7586.730957,8000.32959
11/06/2019,8004.243652,8026.394043,7772.803711,7927.714355
12/06/2019,7925.434082,8196.648438,7862.359863,8145.857422
13/06/2019,8145.54541,8311.567383,8087.061035,8230.923828
14/06/2019,8230.898438,8710.636719,8183.393066,8693.833008
15/06/2019,8689.746094,8859.12793,8618.395508,8838.375
16/06/2019,8841.44043,9335.867188,8814.556641,8994.488281
17/06/2019,8988.923828,9416.407227,8988.923828,9320.352539
18/06/2019,9335.466797,9348.374023,9004.901367,9081.762695
19/06/2019,9078.727539,9299.621094,9070.395508,9273.521484
20/06/2019,9273.060547,9594.419922,9232.484375,9527.160156
21/06/2019,9525.074219,10144.55664,9525.074219,10144.55664
22/06/2019,10175.92383,11157.3457,10107.03516,10701.69141
23/06/2019,10696.69141,11246.14453,10556.0957,10855.37109
24/06/2019,10853.74414,11065.89648,10610.42773,11011.10254
25/06/2019,11007.20215,11790.91699,11007.20215,11790.91699
26/06/2019,11778.58106,13796.48926,11755.59766,13016.23145
27/06/2019,13017.125,13311.14453,10491.85254,11182.80664
28/06/2019,11162.16797,12445.17481,10914.49512,12407.33203
29/06/2019,12400.76367,12400.91016,11508.37891,11959.37109
30/06/2019,11931.99121,12178.38379,10799.00879,10817.15527
01/07/2019,10796.93066,11206.43945,10089.31445,10583.13477
02/07/2019,10588.68359,10912.18848,9737.884766,10801.67773
03/07/2019,10818.15625,11968.07813,10818.15625,11961.26953
04/07/2019,11972.71875,12006.0752,11166.56934,11215.4375
05/07/2019,11203.10254,11395.66113,10874.96484,10978.45996
06/07/2019,10982.54395,11620.96484,10982.54395,11208.55078
07/07/2019,11217.61621,11541.62012,11148.80469,11450.84668
08/07/2019,11446.59668,12345.83301,11393.37402,12285.95801
09/07/2019,12284.32617,12779.13184,12233.26172,12573.8125
10/07/2019,12571.53711,13129.5293,11710.97852,12156.5127
11/07/2019,12139.71387,12144.62305,11158.92285,11358.66211
12/07/2019,11354.29981,11905.48731,11179.14453,11815.98633
13/07/2019,11813.12695,11841.95703,10908.47949,11392.37891
14/07/2019,11381.02051,11451.2041,10234.57617,10256.05859
15/07/2019,10257.83887,11052.7666,9992.006836,10895.08984
16/07/2019,10896.65332,10996.63281,9448.106445,9477.641602
17/07/2019,9471.213867,9963.134766,9163.134766,9693.802734
18/07/2019,9698.50293,10736.84277,9376.798828,10666.48242
19/07/2019,10653.95606,10716.98047,10229.62891,10530.73242
20/07/2019,10525.81934,11048.66211,10451.27637,10767.13965
21/07/2019,10777.5293,10841.8877,10389.59961,10599.10547
22/07/2019,10596.94824,10651.79102,10154.92188,10343.10645
23/07/2019,10346.74805,10346.74805,9883.594727,9900.767578
24/07/2019,9887.730469,9908.796875,9614.306641,9811.925781
25/07/2019,9809.09668,10154.25391,9773.957031,9911.841797
26/07/2019,9913.126953,9916.517578,9717.982422,9870.303711
27/07/2019,9871.165039,10167.32031,9411.521484,9477.677734
28/07/2019,9491.626953,9575.544922,9252.296875,9552.860352
29/07/2019,9548.178711,9681.648438,9472.948242,9519.145508
30/07/2019,9522.329102,9701.759766,9437.335938,9607.423828
31/07/2019,9604.050781,10085.62793,9598.097656,10085.62793
01/08/2019,10077.44238,10446.91992,9922.019531,10399.66895
02/08/2019,10402.04297,10657.95313,10371.01367,10518.17481
03/08/2019,10519.27832,10946.78125,10503.50488,10821.72656
04/08/2019,10821.63281,11009.20703,10620.27832,10970.18457
05/08/2019,10960.73535,11895.0918,10960.73535,11805.65332
06/08/2019,11811.54492,12273.82129,11290.73145,11478.16895
07/08/2019,11476.19336,12036.99023,11433.70117,11941.96875
08/08/2019,11954.04004,11979.41992,11556.16797,11966.40723
09/08/2019,11953.46973,11970.45801,11709.74512,11862.93652
10/08/2019,11861.55664,11915.65527,11323.89844,11354.02441
11/08/2019,11349.74023,11523.5791,11248.29492,11523.5791
12/08/2019,11528.18945,11528.18945,11320.95117,11382.61621
13/08/2019,11385.05273,11420.04981,10830.32715,10895.83008
14/08/2019,10889.48731,10889.55664,10028.13574,10051.7041
15/08/2019,10038.42188,10437.41113,9675.316406,10311.5459
16/08/2019,10319.41992,10524.34961,9855.478516,10374.33887
17/08/2019,10358.72266,10452.625,10086.69824,10231.74414
18/08/2019,10233.00586,10487.07031,10119.09473,10345.81055
19/08/2019,10350.2832,10916.05371,10313.2041,10916.05371
20/08/2019,10916.34668,10947.04199,10618.96094,10763.23242
21/08/2019,10764.57227,10798.72949,9962.72168,10138.04981
22/08/2019,10142.52148,10232.99609,9831.462891,10131.05566
23/08/2019,10136.30957,10442.44336,10078.19238,10407.96484
24/08/2019,10407.64453,10418.02051,9982.296875,10159.96094
25/08/2019,10160.73731,10304.62207,10008.78906,10138.51758
26/08/2019,10126.29981,10512.32813,10126.29981,10370.82031
27/08/2019,10372.82617,10381.32813,10087.30078,10185.5
28/08/2019,10203.42676,10279.36621,9716.65625,9754.422852
29/08/2019,9756.786133,9756.786133,9421.629883,9510.200195
30/08/2019,9514.844727,9656.124023,9428.302734,9598.173828
31/08/2019,9597.539063,9673.220703,9531.799805,9630.664063
01/09/2019,9630.592773,9796.755859,9582.944336,9757.970703
02/09/2019,9757.473633,10396.5918,9730.650391,10346.76074
03/09/2019,10345.72559,10736.10449,10308.54785,10623.54004
04/09/2019,10621.18066,10762.64453,10434.70996,10594.49316
05/09/2019,10588.18359,10627.26953,10516.41797,10575.5332
06/09/2019,10578.19824,10898.76172,10292.29981,10353.30273
07/09/2019,10353.93164,10558.67383,10348.91895,10517.25488
08/09/2019,10518.11426,10595.6377,10409.09082,10441.27637
09/09/2019,10443.22852,10450.31152,10144.92969,10334.97461
10/09/2019,10336.4082,10394.35352,10020.57324,10115.97559
11/09/2019,10123.03516,10215.94824,9980.776367,10178.37207
12/09/2019,10176.81934,10442.25391,10099.24219,10410.12695
13/09/2019,10415.36231,10441.48926,10226.59668,10360.54688
14/09/2019,10345.40332,10422.13379,10291.69434,10358.04883
15/09/2019,10356.46582,10387.03516,10313.09277,10347.71289
16/09/2019,10347.22266,10386.86719,10189.74414,10276.79395
17/09/2019,10281.51367,10296.77148,10199.73926,10241.27246
18/09/2019,10247.7959,10275.92871,10191.46973,10198.24805
19/09/2019,10200.49609,10295.66895,9851.692383,10266.41504
20/09/2019,10266.31836,10285.87207,10132.18652,10181.6416
21/09/2019,10183.64844,10188.09766,10000.70801,10019.7168
22/09/2019,10024.11523,10074.44434,9922.533203,10070.39258
23/09/2019,10067.96289,10074.23828,9727.143555,9729.324219
24/09/2019,9729.321289,9804.317383,8370.801758,8620.566406
25/09/2019,8603.428711,8744.828125,8325.396484,8486.993164
26/09/2019,8487.669922,8515.685547,7895.629395,8118.967773
27/09/2019,8113.101074,8271.520508,7965.922852,8251.845703
28/09/2019,8251.273438,8285.617188,8125.431641,8245.915039
29/09/2019,8246.037109,8261.707031,7990.49707,8104.185547
30/09/2019,8104.226563,8314.231445,7830.758789,8293.868164
01/10/2019,8299.720703,8497.692383,8232.679688,8343.276367
02/10/2019,8344.212891,8393.041992,8227.695313,8393.041992
03/10/2019,8390.774414,8414.227539,8146.437012,8259.992188
04/10/2019,8259.494141,8260.055664,8151.236816,8205.939453
05/10/2019,8210.149414,8215.526367,8071.120605,8151.500488
06/10/2019,8149.876953,8161.410156,7958.850586,7988.155762
07/10/2019,7989.120605,8308.450195,7905.766113,8245.623047
08/10/2019,8246.849609,8332.714844,8185.763184,8228.783203
09/10/2019,8229.84082,8627.706055,8169.298828,8595.740234
10/10/2019,8585.280273,8625.272461,8471.933594,8586.473633
11/10/2019,8585.262695,8721.780273,8316.181641,8321.756836
12/10/2019,8315.665039,8415.242188,8313.34082,8336.555664
13/10/2019,8336.902344,8470.988281,8276.612305,8321.005859
14/10/2019,8320.832031,8390.208984,8284.130859,8374.686523
15/10/2019,8373.458008,8410.714844,8182.706543,8205.369141
16/10/2019,8204.674805,8216.8125,7985.089844,8047.526855
17/10/2019,8047.8125,8134.831543,8000.942871,8103.911133
18/10/2019,8100.933594,8138.413574,7902.164063,7973.20752
19/10/2019,7973.803711,8082.629395,7944.776855,7988.560547
20/10/2019,7997.807129,8281.818359,7949.439453,8222.078125
21/10/2019,8225.115234,8296.694336,8196.416016,8243.720703
22/10/2019,8243.402344,8296.651367,8074.462891,8078.203125
23/10/2019,8076.228516,8092.999512,7469.322754,7514.671875
24/10/2019,7509.728027,7532.867676,7446.98877,7493.48877
25/10/2019,7490.703125,8691.540039,7479.984375,8660.700195
26/10/2019,8667.577148,10021.74414,8662.62207,9244.972656
27/10/2019,9241.707031,9749.529297,9112.541992,9551.714844
28/10/2019,9565.101563,9805.118164,9256.148438,9256.148438
29/10/2019,9248.44043,9516.180664,9232.648438,9427.6875
30/10/2019,9422.462891,9426.874023,9085.370117,9205.726563
31/10/2019,9202.458008,9383.161133,9028.717773,9199.584961
01/11/2019,9193.992188,9275.657227,9132.047852,9261.104492
02/11/2019,9259.783203,9377.486328,9249.587891,9324.717773
03/11/2019,9324.787109,9379.806641,9141.251953,9235.354492
04/11/2019,9235.607422,9505.051758,9191.485352,9412.612305
05/11/2019,9413.004883,9457.417969,9256.931641,9342.527344
06/11/2019,9340.864258,9423.237305,9305.90918,9360.879883
07/11/2019,9352.393555,9368.476563,9202.353516,9267.561523
08/11/2019,9265.368164,9272.759766,8775.53418,8804.880859
09/11/2019,8809.46875,8891.818359,8793.163086,8813.582031
10/11/2019,8812.489258,9103.826172,8806.162109,9055.526367
11/11/2019,9056.917969,9081.279297,8700.608398,8757.788086
12/11/2019,8759.751953,8853.768555,8685.427734,8815.662109
13/11/2019,8812.033203,8836.841797,8761.651367,8808.262695
14/11/2019,8811.936523,8826.943359,8692.551758,8708.094727
15/11/2019,8705.708008,8730.873047,8484.84375,8491.992188
16/11/2019,8491.166016,8591.99707,8473.973633,8550.760742
17/11/2019,8549.470703,8727.789063,8500.967773,8577.975586
18/11/2019,8573.980469,8653.280273,8273.573242,8309.286133
19/11/2019,8305.134766,8408.516602,8099.963379,8206.145508
20/11/2019,8203.613281,8237.240234,8010.511719,8027.268066
21/11/2019,8023.644531,8110.098145,7597.381836,7642.75
22/11/2019,7643.569336,7697.382813,6936.706543,7296.577637
23/11/2019,7296.164551,7442.258789,7151.417969,7397.796875
24/11/2019,7398.633789,7408.577148,7029.289063,7047.916992
25/11/2019,7039.977051,7319.856934,6617.166992,7146.133789
26/11/2019,7145.15918,7320.230469,7098.572266,7218.371094
27/11/2019,7220.880859,7619.693359,6974.174316,7531.663574
28/11/2019,7536.820313,7730.072754,7454.121582,7463.105957
29/11/2019,7466.727051,7781.179688,7460.756348,7761.243652
30/11/2019,7764.057129,7836.102051,7515.849609,7569.629883
01/12/2019,7571.616211,7571.616211,7291.341797,7424.29248
02/12/2019,7424.036133,7474.818848,7233.399414,7321.988281
03/12/2019,7323.975586,7418.858887,7229.356934,7320.145508
04/12/2019,7320.125,7539.784668,7170.922852,7252.034668
05/12/2019,7253.241699,7743.431641,7232.676758,7448.307617
06/12/2019,7450.561523,7546.996582,7392.175293,7546.996582
07/12/2019,7547.265625,7589.95166,7525.711426,7556.237793
08/12/2019,7551.338867,7634.606445,7476.091309,7564.345215
09/12/2019,7561.79541,7618.091797,7365.985352,7400.899414
10/12/2019,7397.134277,7424.022949,7246.043945,7278.119629
11/12/2019,7277.197754,7324.15625,7195.527344,7217.427246
12/12/2019,7216.73877,7266.639648,7164.741211,7243.134277
13/12/2019,7244.662109,7293.560547,7227.122559,7269.68457
14/12/2019,7268.902832,7308.836426,7097.208984,7124.673828
15/12/2019,7124.239746,7181.075684,6924.375977,7152.301758
16/12/2019,7153.663086,7171.168945,6903.682617,6932.480469
17/12/2019,6931.31543,6964.075195,6587.974121,6640.515137
18/12/2019,6647.698242,7324.984863,6540.049316,7276.802734
19/12/2019,7277.59082,7346.602539,7041.381836,7202.844238
20/12/2019,7208.636719,7257.921875,7086.124023,7218.816406
21/12/2019,7220.59375,7223.226074,7112.73584,7191.158691
22/12/2019,7191.188477,7518.033203,7167.179199,7511.588867
23/12/2019,7508.902344,7656.17627,7326.192383,7355.628418
24/12/2019,7354.393066,7535.716797,7269.528809,7322.532227
25/12/2019,7325.755859,7357.02002,7220.991211,7275.155762
26/12/2019,7274.799316,7388.302734,7200.386719,7238.966797
27/12/2019,7238.141113,7363.529297,7189.934082,7290.088379
28/12/2019,7289.03125,7399.041016,7286.905273,7317.990234
29/12/2019,7317.647461,7513.948242,7279.865234,7422.652832
30/12/2019,7420.272949,7454.824219,7276.308105,7292.995117
31/12/2019,7294.438965,7335.290039,7169.777832,7193.599121
01/01/2020,7194.89209,7254.330566,7174.944336,7200.174316
02/01/2020,7202.55127,7212.155273,6935.27002,6985.470215
03/01/2020,6984.428711,7413.715332,6914.996094,7344.884277
04/01/2020,7345.375488,7427.385742,7309.51416,7410.656738
05/01/2020,7410.45166,7544.49707,7400.535645,7411.317383
06/01/2020,7410.452148,7781.867188,7409.292969,7769.219238
07/01/2020,7768.682129,8178.21582,7768.227539,8163.692383
08/01/2020,8161.935547,8396.738281,7956.774414,8079.862793
09/01/2020,8082.295898,8082.295898,7842.403809,7879.071289
10/01/2020,7878.307617,8166.554199,7726.774902,8166.554199
11/01/2020,8162.190918,8218.359375,8029.64209,8037.537598
12/01/2020,8033.261719,8200.063477,8009.059082,8192.494141
13/01/2020,8189.771973,8197.788086,8079.700684,8144.194336
14/01/2020,8140.933105,8879.511719,8140.933105,8827.764648
15/01/2020,8825.34375,8890.117188,8657.1875,8807.010742
16/01/2020,8812.481445,8846.460938,8612.095703,8723.786133
17/01/2020,8725.209961,8958.12207,8677.316406,8929.038086
18/01/2020,8927.211914,9012.198242,8827.332031,8942.808594
19/01/2020,8941.445313,9164.362305,8620.080078,8706.245117
20/01/2020,8704.631836,8745.59082,8560.473633,8657.642578
21/01/2020,8658.991211,8755.706055,8544.520508,8745.894531
22/01/2020,8744.210938,8792.994141,8636.74707,8680.875977
23/01/2020,8680.650391,8687.74707,8333.637695,8406.515625
24/01/2020,8405.567383,8514.666992,8266.84082,8445.43457
25/01/2020,8440.119141,8458.453125,8296.21875,8367.847656
26/01/2020,8364.410156,8602.401367,8325.498047,8596.830078
27/01/2020,8597.308594,8977.726563,8597.308594,8909.819336
28/01/2020,8912.524414,9358.589844,8908.447266,9358.589844
29/01/2020,9357.470703,9406.431641,9269.467773,9316.629883
30/01/2020,9316.016602,9553.125977,9230.897461,9508.993164
31/01/2020,9508.313477,9521.706055,9230.776367,9350.529297
01/02/2020,9346.357422,9439.323242,9313.239258,9392.875
02/02/2020,9389.820313,9468.797852,9217.824219,9344.365234
03/02/2020,9344.683594,9540.37207,9248.633789,9293.521484
04/02/2020,9292.841797,9331.265625,9112.811523,9180.962891
05/02/2020,9183.416016,9701.299805,9163.704102,9613.423828
06/02/2020,9617.821289,9824.619141,9539.818359,9729.801758
07/02/2020,9726.00293,9834.716797,9726.00293,9795.943359
08/02/2020,9793.070313,9876.749023,9678.910156,9865.119141
09/02/2020,9863.894531,10129.43555,9850.392578,10116.67383
10/02/2020,10115.55957,10165.76563,9784.563477,9856.611328
11/02/2020,9855.891602,10210.05273,9729.334961,10208.23633
12/02/2020,10202.3877,10393.61133,10202.3877,10326.05469
13/02/2020,10323.96094,10457.62695,10116.16113,10214.37988
14/02/2020,10211.55078,10321.99609,10125.53418,10312.11621
15/02/2020,10313.85645,10341.55566,9874.427734,9889.424805
16/02/2020,9889.179688,10053.96875,9722.386719,9934.433594
17/02/2020,9936.560547,9938.81543,9507.637695,9690.142578
18/02/2020,9691.230469,10161.93555,9632.382813,10141.99609
19/02/2020,10143.79883,10191.67578,9611.223633,9633.386719
20/02/2020,9629.325195,9643.216797,9507.900391,9608.475586
21/02/2020,9611.782227,9723.014648,9589.743164,9686.441406
22/02/2020,9687.707031,9698.231445,9600.728516,9663.181641
23/02/2020,9663.318359,9937.404297,9657.791016,9924.515625
24/02/2020,9921.583008,9951.746094,9537.042969,9650.174805
25/02/2020,9651.3125,9652.737305,9305.021484,9341.705078
26/02/2020,9338.290039,9354.77832,8704.426758,8820.522461
27/02/2020,8825.09375,8932.892578,8577.199219,8784.494141
28/02/2020,8788.728516,8890.456055,8492.932617,8672.455078
29/02/2020,8671.212891,8775.631836,8599.508789,8599.508789
01/03/2020,8599.758789,8726.796875,8471.212891,8562.454102
02/03/2020,8563.264648,8921.308594,8532.630859,8869.669922
03/03/2020,8865.387695,8901.598633,8704.990234,8787.786133
04/03/2020,8788.541992,8843.366211,8712.431641,8755.246094
05/03/2020,8760.285156,9142.054688,8757.253906,9078.762695
06/03/2020,9078.308594,9167.695313,9032.079102,9122.545898
07/03/2020,9121.600586,9163.220703,8890.744141,8909.954102
08/03/2020,8908.206055,8914.34375,8105.25293,8108.116211
09/03/2020,8111.146484,8177.793457,7690.098145,7923.644531
10/03/2020,7922.146973,8136.945313,7814.763184,7909.729492
11/03/2020,7910.089844,7950.814453,7642.8125,7911.430176
12/03/2020,7913.616211,7929.116211,4860.354004,4970.788086
13/03/2020,5017.831055,5838.114746,4106.980957,5563.707031
14/03/2020,5573.077637,5625.226563,5125.069336,5200.366211
15/03/2020,5201.066895,5836.64502,5169.283203,5392.314941
16/03/2020,5385.229492,5385.229492,4575.35791,5014.47998
17/03/2020,5002.578125,5371.348633,4981.90918,5225.629395
18/03/2020,5227.11377,5331.833984,5069.335938,5238.438477
19/03/2020,5245.416504,6329.73584,5236.96875,6191.192871
20/03/2020,6191.653809,6844.261719,5865.781738,6198.77832
21/03/2020,6206.521484,6378.135254,5932.823242,6185.066406
22/03/2020,6185.558105,6359.697266,5823.713867,5830.254883
23/03/2020,5831.374512,6443.93457,5785.004395,6416.314941
24/03/2020,6436.642578,6789.022949,6411.066406,6734.803711
25/03/2020,6738.716797,6892.51123,6536.92627,6681.062988
26/03/2020,6675.170898,6735.463867,6590.962891,6716.44043
27/03/2020,6719.38916,6793.836426,6466.70166,6469.79834
28/03/2020,6467.253906,6467.500977,6117.837891,6242.193848
29/03/2020,6245.624512,6250.467285,5920.085938,5922.042969
30/03/2020,5925.538574,6517.195801,5903.234375,6429.841797
31/03/2020,6430.606445,6504.515137,6374.162109,6438.644531
01/04/2020,6437.319336,6612.57373,6202.373535,6606.776367
02/04/2020,6606.776367,7088.247559,6595.918457,6793.624512
03/04/2020,6797.396484,7003.220703,6673.335938,6733.387207
04/04/2020,6738.382813,6878.953613,6696.484863,6867.527344
05/04/2020,6862.537598,6883.414063,6715.929199,6791.129395
06/04/2020,6788.049805,7271.78125,6782.889648,7271.78125
07/04/2020,7273.644043,7427.939453,7136.714355,7176.414551
08/04/2020,7179.283203,7356.223633,7153.305664,7334.098633
09/04/2020,7337.966309,7341.448242,7179.094238,7302.089355
10/04/2020,7303.81543,7303.81543,6802.475098,6865.493164
11/04/2020,6867.44043,6926.069824,6789.920898,6859.083008
12/04/2020,6858.067871,7119.947266,6811.078125,6971.091797
13/04/2020,6965.616699,6965.616699,6668.259766,6845.037598
14/04/2020,6843.281738,6958.557129,6793.821289,6842.427734
15/04/2020,6845.561523,6928.664551,6633.402832,6642.109863
16/04/2020,6640.454102,7134.450684,6555.504395,7116.804199
17/04/2020,7116.552734,7167.183105,7050.332031,7096.18457
18/04/2020,7092.291504,7269.956543,7089.24707,7257.665039
19/04/2020,7260.922363,7280.521973,7167.054688,7189.424805
20/04/2020,7186.873535,7240.290527,6835.50293,6881.958496
21/04/2020,6879.78418,6934.551758,6834.442383,6880.323242
22/04/2020,6879.44043,7145.865723,6867.781738,7117.20752
23/04/2020,7121.306152,7491.785156,7081.594727,7429.724609
24/04/2020,7434.181641,7574.195801,7434.181641,7550.900879
25/04/2020,7550.48291,7641.36377,7521.672363,7569.936035
26/04/2020,7570.13916,7700.594238,7561.407715,7679.867188
27/04/2020,7679.418945,7795.601074,7679.418945,7795.601074
28/04/2020,7796.970215,7814.527344,7730.806641,7807.058594
29/04/2020,7806.712402,8871.753906,7786.049316,8801.038086
30/04/2020,8797.669922,9440.650391,8533.255859,8658.553711
01/05/2020,8672.782227,9048.023438,8667.763672,8864.766602
02/05/2020,8869.057617,9007.1875,8811.366211,8988.59668
03/05/2020,8983.614258,9167.78125,8830.97168,8897.46875
04/05/2020,8895.745117,8956.90625,8645.024414,8912.654297
05/05/2020,8912.832031,9062.415039,8856.827148,9003.070313
06/05/2020,9007.441406,9411.467773,8966.706055,9268.761719
07/05/2020,9261.895508,9992.664063,9138.322266,9951.518555
08/05/2020,9936.162109,9996.743164,9767.172852,9842.666016
09/05/2020,9840.90625,9913.863281,9580.644531,9593.896484
10/05/2020,9591.168945,9595.581055,8395.107422,8756.430664
11/05/2020,8755.535156,9033.470703,8374.323242,8601.795898
12/05/2020,8610.385742,8949.898438,8569.643555,8804.477539
13/05/2020,8805.387695,9317.878906,8805.387695,9269.987305
14/05/2020,9271.329102,9793.268555,9255.035156,9733.72168
15/05/2020,9734.291016,9755.828125,9261.398438,9328.197266
16/05/2020,9333.240234,9564.205078,9260.694336,9377.013672
17/05/2020,9374.929688,9823.001953,9349.545898,9670.739258
18/05/2020,9675.695313,9906.030273,9570.359375,9726.575195
19/05/2020,9727.063477,9836.047852,9539.624023,9729.038086
20/05/2020,9725.329102,9804.793945,9447.201172,9522.981445
21/05/2020,9522.740234,9555.242188,8869.930664,9081.761719
22/05/2020,9080.334961,9232.936523,9008.638672,9182.577148
23/05/2020,9185.0625,9302.501953,9118.108398,9209.287109
24/05/2020,9212.283203,9288.404297,8787.250977,8790.368164
25/05/2020,8786.107422,8951.005859,8719.667969,8906.93457
26/05/2020,8909.585938,8991.967773,8757.293945,8835.052734
27/05/2020,8837.380859,9203.320313,8834.157227,9181.017578
28/05/2020,9184.945313,9546.319336,9148.457031,9525.750977
29/05/2020,9528.355469,9573.666992,9379.338867,9439.124023
30/05/2020,9438.914063,9704.030273,9366.729492,9700.414063
31/05/2020,9700.105469,9700.34375,9432.296875,9461.058594
01/06/2020,9463.605469,10199.56543,9450.899414,10167.26856
02/06/2020,10162.97363,10182.34082,9460.571289,9529.803711
03/06/2020,9533.760742,9682.859375,9471.84668,9656.717773
04/06/2020,9655.854492,9887.610352,9525.24707,9800.636719
05/06/2020,9800.21582,9869.237305,9663.216797,9665.533203
06/06/2020,9664.904297,9773.431641,9591.024414,9653.679688
07/06/2020,9653.00293,9768.498047,9458.150391,9758.852539
08/06/2020,9760.063477,9782.306641,9675.885742,9771.489258
09/06/2020,9774.360352,9836.369141,9664.719727,9795.700195
10/06/2020,9794.119141,9908.896484,9728.291016,9870.094727
11/06/2020,9870.078125,9938.297852,9263.069336,9321.78125
12/06/2020,9320.69043,9540.46582,9285.851563,9480.84375
13/06/2020,9480.735352,9493.211914,9396.009766,9475.277344
14/06/2020,9477.553711,9482.270508,9347.59375,9386.788086
15/06/2020,9386.035156,9504.860352,8990.175781,9450.702148
16/06/2020,9454.266602,9579.430664,9400.445313,9538.024414
17/06/2020,9533.78418,9540.422852,9327.339844,9480.254883
18/06/2020,9481.567383,9482.782227,9328.395508,9411.84082
19/06/2020,9410.293945,9440.875977,9274.295898,9288.018555
20/06/2020,9290.959961,9394.97168,9247.379883,9332.34082
21/06/2020,9330.926758,9401.107422,9300.430664,9303.629883
22/06/2020,9300.915039,9655.073242,9296.87207,9648.717773
23/06/2020,9644.076172,9670.541016,9547.24707,9629.658203
24/06/2020,9632.149414,9680.367188,9278.233398,9313.610352
25/06/2020,9314.126953,9340.161133,9095.324219,9264.813477
26/06/2020,9260.995117,9310.516602,9101.738281,9162.917969
27/06/2020,9167.824219,9207.810547,8998.216797,9045.390625
28/06/2020,9048.460938,9197.546875,8975.525391,9143.582031
29/06/2020,9140.029297,9237.573242,9041.875977,9190.854492
30/06/2020,9185.581055,9217.835938,9084.837891,9137.993164
01/07/2020,9145.985352,9309.754883,9104.735352,9228.325195
02/07/2020,9231.139648,9274.962891,9036.623047,9123.410156
03/07/2020,9124.842773,9202.344727,9058.794922,9087.303711
04/07/2020,9084.233398,9183.295898,9053.629883,9132.488281
05/07/2020,9126.09082,9162.183594,8977.015625,9073.942383
06/07/2020,9072.849609,9375.474609,9058.664063,9375.474609
07/07/2020,9349.161133,9360.617188,9201.81543,9252.277344
08/07/2020,9253.020508,9450.335938,9249.5,9428.333008
09/07/2020,9427.994141,9431.378906,9234.999023,9277.967773
10/07/2020,9273.357422,9287.47168,9118.001953,9278.807617
11/07/2020,9277.511719,9293.532227,9199.485352,9240.34668
12/07/2020,9241.054688,9319.418945,9197.450195,9276.5
13/07/2020,9277.205078,9306.405273,9224.292969,9243.614258
14/07/2020,9238.703125,9283.841797,9171.661133,9243.213867
15/07/2020,9241.897461,9275.325195,9171.933594,9192.836914
16/07/2020,9191.980469,9214.3125,9088.947266,9132.227539
17/07/2020,9131.8125,9182.253906,9089.202148,9151.392578
18/07/2020,9151.183594,9230.983398,9100.824219,9159.040039
19/07/2020,9158.005859,9201.398438,9097.632813,9185.817383
20/07/2020,9187.220703,9214.270508,9137.509766,9164.231445
21/07/2020,9162.514648,9407.262695,9149.389648,9374.887695
22/07/2020,9375.080078,9530.518555,9319.65332,9525.363281
23/07/2020,9527.141602,9610.24707,9483.003906,9581.072266
